X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.040329377796496,38.921148260588446,381,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T09:01:25.000Z,2018-07-12T15:03:44.000Z,2018-07-30T09:01:00.000Z,2018-07-10T09:01:25.000Z,Y,2018-07-12T15:04:00.000Z,,CLOSED,CLOSED,18-00364237,STANDARD,2332 ONTARIO ROAD NW,396502.91,139252.84,38.9211408,-77.04032708,WASHINGTON,DC,20009,218132,1
-76.954567710627529,38.894198184237659,382,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T13:20:52.000Z,2018-07-12T16:33:05.000Z,2018-07-25T13:20:00.000Z,2018-07-05T13:20:52.000Z,Y,2018-07-12T16:33:00.000Z,,CLOSED,CLOSED,18-00355030,STANDARD,317 36TH STREET NE,403941.49,136261.37,38.89419073,-76.95456544,WASHINGTON,DC,20019,39362,7
-77.017918421025598,38.953446253392066,383,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-27T11:15:16.000Z,2018-07-06T16:11:10.000Z,2018-07-18T11:15:00.000Z,2018-06-27T11:15:16.000Z,Y,2018-07-06T16:11:00.000Z,,CLOSED,CLOSED,18-00337836,STANDARD,5204 4TH STREET NW,398447.05,142837.58,38.95343879,-77.01791613,WASHINGTON,DC,20011,248640,4
-76.974696791483339,38.923262501155882,384,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T13:12:21.000Z,2018-07-18T15:10:04.000Z,2018-07-17T13:12:00.000Z,2018-06-26T13:12:21.000Z,Y,2018-07-18T15:10:00.000Z,,CLOSED,CLOSED,18-00335506,STANDARD,2007 DOUGLAS STREET NE,402194.38,139487.07,38.92325504,-76.97469451,WASHINGTON,DC,20018,53040,5
-77.02318308112244,38.914242358953025,385,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T10:39:36.000Z,2018-06-27T07:23:38.000Z,2018-07-16T10:39:00.000Z,2018-06-25T10:39:36.000Z,Y,2018-06-27T07:23:00.000Z,,CLOSED,CLOSED,18-00331741,STANDARD,1800 8TH STREET NW,397989.61,138485.71,38.9142349,-77.02318079,WASHINGTON,DC,20001,239877,1
-77.031372957472072,38.928907441890772,386,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-12T13:26:23.000Z,2018-07-17T07:04:13.000Z,2018-08-01T13:26:00.000Z,2018-07-12T13:26:23.000Z,Y,2018-07-17T07:04:00.000Z,,CLOSED,CLOSED,18-00371399,STANDARD,1349 IRVING STREET NW,397279.89,140113.87,38.92889998,-77.03137066,WASHINGTON,DC,20010,231361,1
-77.020612324326819,38.939661515846616,387,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T23:23:46.000Z,2018-07-02T16:15:26.000Z,2018-07-16T17:00:00.000Z,2018-06-25T23:23:46.000Z,Y,2018-07-02T16:15:00.000Z,,CLOSED,CLOSED,18-00333846,STANDARD,544 SHEPHERD STREET NW,398213.2,141307.4,38.93965405,-77.02061003,WASHINGTON,DC,20011,247694,4
-77.054301117621591,38.900446562942093,388,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T12:43:21.000Z,2018-07-02T16:17:36.000Z,2018-07-17T12:43:00.000Z,2018-06-26T12:43:21.000Z,Y,2018-07-02T16:17:00.000Z,,CLOSED,CLOSED,18-00335355,STANDARD,2528 I STREET NW,395289.94,136955.41,38.90043911,-77.05429882,WASHINGTON,DC,20037,273944,2
-77.031313520168624,38.923557418038719,389,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-03T14:08:28.000Z,2018-07-11T07:18:56.000Z,2018-07-24T14:08:00.000Z,2018-07-03T14:08:28.000Z,Y,2018-07-11T07:19:00.000Z,,CLOSED,CLOSED,18-00351586,STANDARD,1354 EUCLID STREET NW,397284.84,139519.97,38.92354996,-77.03131123,WASHINGTON,DC,20009,284003,1
-77.03480861937696,38.917609221694228,390,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-13T13:27:16.000Z,2018-07-18T15:18:40.000Z,2018-08-02T13:27:00.000Z,2018-07-13T13:27:16.000Z,Y,2018-07-18T15:19:00.000Z,,CLOSED,CLOSED,18-00374075,STANDARD,2018 15TH STREET NW,396981.51,138859.78,38.91760177,-77.03480632,WASHINGTON,DC,20009,242045,1
-77.011941551704183,38.908816703131336,391,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-11T14:54:49.000Z,2018-07-17T13:04:13.000Z,2018-07-31T14:54:00.000Z,2018-07-11T14:54:49.000Z,Y,2018-07-17T13:04:00.000Z,,CLOSED,CLOSED,18-00368880,STANDARD,1405 1ST STREET NW,398964.47,137883.23,38.90880925,-77.01193926,WASHINGTON,DC,20001,236924,5
-76.981481712731039,38.885146186471367,392,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-28T16:00:44.000Z,2018-07-16T13:47:24.000Z,2018-07-19T16:00:00.000Z,2018-06-28T16:00:44.000Z,Y,2018-07-16T13:47:00.000Z,,CLOSED,CLOSED,18-00342001,STANDARD,1625 C STREET SE,401606.88,135255.71,38.88513873,-76.98147944,WASHINGTON,DC,20003,59255,6
-76.998602029877063,38.960909163190081,393,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-18T13:25:33.000Z,,2018-08-07T13:25:00.000Z,2018-07-18T13:25:33.000Z,Y,,,OPEN,OPEN,18-00384414,STANDARD,465 RIGGS ROAD NE,400121.36,143665.88,38.9609017,-76.99859974,WASHINGTON,DC,20011,18479,4
-77.03432553724771,38.921824181383499,394,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T12:03:31.000Z,2018-06-27T15:08:03.000Z,2018-07-16T12:03:00.000Z,2018-06-25T12:03:31.000Z,Y,2018-06-27T15:08:00.000Z,,CLOSED,CLOSED,18-00332159,STANDARD,1447 CHAPIN STREET NW,397023.58,139327.66,38.92181672,-77.03432324,WASHINGTON,DC,20009,218809,1
-76.994471715231185,38.828982955793201,395,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T15:13:07.000Z,2018-07-12T15:43:11.000Z,2018-07-25T15:13:00.000Z,2018-07-05T15:13:07.000Z,Y,2018-07-12T15:43:00.000Z,,CLOSED,CLOSED,18-00355608,STANDARD,805 CHESAPEAKE STREET SE,400480.22,129021.04,38.82897552,-76.99446944,WASHINGTON,DC,20032,79781,8
-77.053345209611024,38.928215386456529,396,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T13:08:47.000Z,2018-07-03T14:38:48.000Z,2018-07-17T13:08:00.000Z,2018-06-26T13:08:47.000Z,Y,2018-07-03T14:38:00.000Z,,CLOSED,CLOSED,18-00335482,STANDARD,2331 CATHEDRAL AVENUE NW,395374.66,140037.93,38.92820793,-77.05334291,WASHINGTON,DC,20008,219215,3
-77.001811083242458,38.882876175624567,397,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T19:41:18.000Z,2018-07-10T12:55:06.000Z,2018-07-17T17:00:00.000Z,2018-06-26T19:41:18.000Z,Y,2018-07-10T12:55:00.000Z,,CLOSED,CLOSED,18-00336782,STANDARD,510 3RD STREET SE,399843.06,135003.56,38.88286873,-77.0018088,WASHINGTON,DC,20003,13686,6
-77.01896712009129,38.881482943284432,398,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-13T17:27:41.000Z,2018-07-20T14:17:17.000Z,2018-08-02T17:00:00.000Z,2018-07-13T17:27:41.000Z,Y,2018-07-20T14:17:00.000Z,,CLOSED,CLOSED,18-00374933,STANDARD,501 G STREET SW,398354.49,134849.07,38.88147549,-77.01896483,WASHINGTON,DC,20024,15245,6
-76.99809516655327,38.960793760267784,399,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T09:29:04.000Z,2018-07-13T09:13:28.000Z,2018-07-30T09:29:00.000Z,2018-07-10T09:29:04.000Z,Y,2018-07-13T09:15:00.000Z,,CLOSED,CLOSED,18-00364392,STANDARD,637 OGLETHORPE STREET NE,400165.29,143653.07,38.96078629,-76.99809288,WASHINGTON,DC,20011,2418,4
-77.043716592416658,38.91142128402069,400,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T09:32:41.000Z,2018-07-20T10:45:02.000Z,2018-07-30T09:32:00.000Z,2018-07-10T09:32:41.000Z,Y,2018-07-20T10:45:00.000Z,,CLOSED,CLOSED,18-00364415,STANDARD,1606 19TH STREET NW,396208.66,138173.2,38.91141383,-77.04371429,WASHINGTON,DC,20009,241037,2
-77.01994871023723,38.936675921063681,401,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T19:49:50.000Z,2018-07-20T07:13:45.000Z,2018-08-06T17:00:00.000Z,2018-07-17T19:49:50.000Z,Y,2018-07-20T07:14:00.000Z,,CLOSED,CLOSED,18-00382705,STANDARD,619 QUEBEC PLACE NW,398270.66,140975.96,38.93666846,-77.01994642,WASHINGTON,DC,20010,228450,1
-76.998336183085442,38.847524636489759,402,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T16:40:02.000Z,,2018-08-06T16:40:00.000Z,2018-07-17T16:40:02.000Z,Y,,,OPEN,OPEN,18-00382401,STANDARD,520 LEBAUM STREET SE,400144.63,131079.28,38.84751719,-76.9983339,WASHINGTON,DC,20032,11956,8
-77.036507799725769,38.91483999167783,403,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T11:58:03.000Z,2018-07-02T13:24:11.000Z,2018-07-17T11:58:00.000Z,2018-06-26T11:58:03.000Z,Y,2018-07-02T13:24:00.000Z,,CLOSED,CLOSED,18-00335145,STANDARD,,396834.03001102,138552.43001401,38.9148325352159,-77.0365055040843,,,20009,905988,2
-77.026641012220878,38.915302533450976,404,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T15:43:37.000Z,2018-07-12T14:56:57.000Z,2018-07-25T15:43:00.000Z,2018-07-05T15:43:37.000Z,Y,2018-07-12T14:57:00.000Z,,CLOSED,CLOSED,18-00355730,STANDARD,1820 VERMONT AVENUE NW,397689.75,138603.48,38.91529508,-77.02663872,WASHINGTON,DC,20001,239253,1
-76.982741613960926,38.894608958393299,405,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-12T09:22:23.000Z,,2018-08-01T09:22:00.000Z,2018-07-12T09:22:23.000Z,Y,,,OPEN,OPEN,18-00370230,STANDARD,1525 D STREET NE,401497.37,136306.13,38.8946015,-76.98273934,WASHINGTON,DC,20002,61265,6
-77.01474240531077,38.949910048953498,406,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T09:17:25.000Z,2018-07-13T10:35:47.000Z,2018-07-25T09:17:00.000Z,2018-07-05T09:17:25.000Z,Y,2018-07-11T09:19:00.000Z,,CLOSED,CLOSED,18-00353853,STANDARD,214 EMERSON STREET NW,398722.28,142444.98,38.94990259,-77.01474011,WASHINGTON,DC,20011,244552,4
-76.990097437641012,38.954358934573079,407,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T09:22:31.000Z,,2018-07-25T09:22:00.000Z,2018-07-05T09:22:31.000Z,Y,,,OPEN,OPEN,18-00353875,STANDARD,5122 12TH STREET NE,400858.53,142938.79,38.95435147,-76.99009515,WASHINGTON,DC,20011,13001,5
-77.016399423472365,38.974756846095076,408,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T09:56:17.000Z,2018-07-13T09:23:43.000Z,2018-07-30T09:56:00.000Z,2018-07-10T09:56:17.000Z,Y,2018-07-13T09:26:00.000Z,,CLOSED,CLOSED,18-00364560,STANDARD,300 CARROLL STREET NW,398579.14,145203.23,38.97474938,-77.01639713,WASHINGTON,DC,20012,284548,4
-76.988860825304627,38.906863232526469,409,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-27T07:48:22.000Z,2018-07-18T14:58:23.000Z,2018-07-17T17:00:00.000Z,2018-06-27T07:48:22.000Z,Y,2018-07-18T14:58:00.000Z,,CLOSED,CLOSED,18-00337057,STANDARD,1111 PENN STREET NE,400966.36,137666.37,38.90685578,-76.98885854,WASHINGTON,DC,20002,74136,5
-76.99356557561623,38.958145711019668,410,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T10:18:17.000Z,2018-07-20T08:49:33.000Z,2018-08-03T10:18:00.000Z,2018-07-16T10:18:17.000Z,Y,2018-07-20T08:52:00.000Z,,CLOSED,CLOSED,18-00377656,STANDARD,834 OGLETHORPE STREET NE,400557.89,143359.13,38.95813825,-76.99356329,WASHINGTON,DC,20011,81199,4
-76.991055226312312,38.947097711567572,411,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-13T17:44:58.000Z,2018-07-17T12:54:28.000Z,2018-08-02T17:00:00.000Z,2018-07-13T17:44:58.000Z,Y,2018-07-17T12:54:00.000Z,,CLOSED,CLOSED,18-00374962,STANDARD,1045 CRITTENDEN STREET NE,400775.59,142132.72,38.94709025,-76.99105294,WASHINGTON,DC,20017,74865,5
-77.068990099178649,38.913206528788429,412,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-19T18:21:55.000Z,,2018-08-08T17:00:00.000Z,2018-07-19T18:21:55.000Z,Y,,,OPEN,OPEN,18-00387957,STANDARD,1681 35TH STREET NW,394016.84,138372.73,38.91319907,-77.06898779,WASHINGTON,DC,20007,273390,2
-77.067986588342364,38.906405815149441,413,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T16:24:26.000Z,,2018-08-06T16:24:00.000Z,2018-07-17T16:24:26.000Z,Y,,,OPEN,OPEN,18-00382329,STANDARD,1238 34TH STREET NW,394103.31,137617.73,38.90639836,-77.06798428,WASHINGTON,DC,20007,272209,2
-77.038744361831149,38.911393491302348,414,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T08:36:25.000Z,2018-07-02T13:25:25.000Z,2018-07-16T17:00:00.000Z,2018-06-26T08:36:25.000Z,Y,2018-07-02T13:25:00.000Z,,CLOSED,CLOSED,18-00334168,STANDARD,1604 17TH STREET NW,396639.9,138169.92,38.91138604,-77.03874207,WASHINGTON,DC,20009,241674,2
-77.003333037074611,38.922777662047693,415,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-06T07:22:31.000Z,,2018-07-25T17:00:00.000Z,2018-07-06T07:22:31.000Z,Y,,,OPEN,OPEN,18-00356546,STANDARD,201 CROMWELL TERRACE NE,399711.17,139432.95,38.9227702,-77.00333075,WASHINGTON,DC,20002,52910,5
-77.009687764792929,38.920020760403567,416,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-11T21:13:39.000Z,2018-07-17T12:56:33.000Z,2018-07-31T17:00:00.000Z,2018-07-11T21:13:39.000Z,Y,2018-07-17T12:56:00.000Z,,CLOSED,CLOSED,18-00369696,STANDARD,14 ADAMS STREET NW,399160.08,139126.95,38.9200133,-77.00968548,WASHINGTON,DC,20001,228049,5
-76.980487303359936,38.865203319508311,417,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-27T06:43:36.000Z,2018-07-12T08:21:34.000Z,2018-07-17T17:00:00.000Z,2018-06-27T06:43:36.000Z,Y,2018-07-12T08:21:00.000Z,,CLOSED,CLOSED,18-00336977,STANDARD,1642 U STREET SE,401693.63,133041.92,38.86519587,-76.98048503,WASHINGTON,DC,20020,58688,8
-77.062604397629357,38.906932748926636,418,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-18T10:42:43.000Z,,2018-08-07T10:42:00.000Z,2018-07-18T10:42:43.000Z,Y,,,OPEN,OPEN,18-00383616,STANDARD,3139 N STREET NW,394570.18,137675.89,38.9069253,-77.06260209,WASHINGTON,DC,20007,223434,2
-76.996404539708521,38.884470168371763,419,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-18T20:57:29.000Z,,2018-08-07T17:00:00.000Z,2018-07-18T20:57:29.000Z,Y,,,OPEN,OPEN,18-00385554,STANDARD,661 PENNSYLVANIA AVENUE SE,400312.15,135180.51,38.88446272,-76.99640226,WASHINGTON,DC,20003,280104,6
-77.051676432375828,38.902136010162934,420,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-02T23:28:54.000Z,2018-07-05T15:12:57.000Z,2018-07-23T17:00:00.000Z,2018-07-02T23:28:54.000Z,Y,2018-07-05T15:13:00.000Z,,CLOSED,CLOSED,18-00349773,STANDARD,950 24TH STREET NW,395517.72,137142.82,38.90212856,-77.05167413,WASHINGTON,DC,20037,274741,2
-77.031313520168624,38.923557418038719,421,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-03T14:01:38.000Z,2018-07-11T07:17:08.000Z,2018-07-24T14:01:00.000Z,2018-07-03T14:01:38.000Z,Y,2018-07-11T07:17:00.000Z,,CLOSED,CLOSED,18-00351563,STANDARD,1354 EUCLID STREET NW,397284.84,139519.97,38.92354996,-77.03131123,WASHINGTON,DC,20009,284003,1
-76.983037520470106,38.894608551312402,422,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-12T12:37:53.000Z,2018-07-20T11:26:55.000Z,2018-08-01T12:37:00.000Z,2018-07-12T12:37:53.000Z,Y,2018-07-20T11:26:00.000Z,,CLOSED,CLOSED,18-00371170,STANDARD,1515 D STREET NE,401471.7,136306.08,38.8946011,-76.98303524,WASHINGTON,DC,20002,61898,6
-76.992434463200439,38.891502910717605,423,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-08T08:01:39.000Z,2018-07-17T11:51:44.000Z,2018-07-26T17:00:00.000Z,2018-07-08T08:01:39.000Z,Y,2018-07-17T11:51:00.000Z,,CLOSED,CLOSED,18-00360281,STANDARD,119 10TH STREET NE,400656.54,135961.22,38.89149546,-76.99243218,WASHINGTON,DC,20002,72321,6
-77.034903748483984,38.965430338440534,424,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-27T00:16:03.000Z,2018-07-06T11:24:37.000Z,2018-07-17T17:00:00.000Z,2018-06-27T00:16:03.000Z,Y,2018-07-06T11:24:00.000Z,,CLOSED,CLOSED,18-00336935,STANDARD,1400 - 1599 BLOCK OF RITTENHOUSE STREET NW,396975.29,144168.35,38.9654225384252,-77.0349014500733,WASHINGTON,DC,20011,811365,4
-77.064004726443784,38.907036487039541,425,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-27T07:01:22.000Z,,2018-07-17T17:00:00.000Z,2018-06-27T07:01:22.000Z,Y,,,OPEN,OPEN,18-00336990,STANDARD,3223 N STREET NW,394448.73,137687.49,38.90702903,-77.06400242,WASHINGTON,DC,20007,275840,2
-77.059464554026064,38.911695660978928,426,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T15:08:28.000Z,2018-06-28T15:17:02.000Z,2018-07-16T15:08:00.000Z,2018-06-25T15:08:28.000Z,Y,2018-06-28T15:17:00.000Z,,CLOSED,CLOSED,18-00333016,STANDARD,1638 30TH STREET NW,394842.86,138204.43,38.91168821,-77.05946225,WASHINGTON,DC,20007,277109,2
-76.988834614620089,38.901956830446125,427,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-11T08:43:15.000Z,,2018-07-30T17:00:00.000Z,2018-07-11T08:43:15.000Z,Y,,,OPEN,OPEN,18-00367096,STANDARD,1227 FLORIDA AVENUE NE,400968.7,137121.72,38.90194938,-76.98883233,WASHINGTON,DC,20002,70807,6
-77.022347161947607,38.939397163904935,428,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T21:56:22.000Z,2018-07-17T11:20:52.000Z,2018-07-27T17:00:00.000Z,2018-07-09T21:56:22.000Z,Y,2018-07-17T11:20:00.000Z,,CLOSED,CLOSED,18-00363699,STANDARD,3922 NEW HAMPSHIRE AVENUE NW,398062.79,141278.09,38.9393897,-77.02234487,WASHINGTON,DC,20011,249647,4
-77.031506874744565,38.935478966155237,429,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T21:57:31.000Z,2018-07-19T08:43:04.000Z,2018-07-27T17:00:00.000Z,2018-07-09T21:57:31.000Z,Y,2018-07-19T08:43:00.000Z,,CLOSED,CLOSED,18-00363700,STANDARD,1351 PARKWOOD PLACE NW,397268.53,140843.37,38.93547151,-77.03150458,WASHINGTON,DC,20010,230210,1
-77.030868952931115,38.935791814532649,430,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-22T12:58:30.000Z,2018-06-25T14:57:48.000Z,2018-07-13T12:58:00.000Z,2018-06-22T12:58:30.000Z,Y,2018-06-25T14:57:00.000Z,,CLOSED,CLOSED,18-00327702,STANDARD,HOLMEAD PLACE NW AND PERRY PLACE NW,397323.85001147,140878.08000017,38.9357843536366,-77.0308666577375,WASHINGTON,DC,20010,907012,1
-76.99783489206385,38.887786369352575,431,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T14:40:47.000Z,,2018-08-03T14:40:00.000Z,2018-07-16T14:40:47.000Z,Y,,,OPEN,OPEN,18-00378955,STANDARD,616 INDEPENDENCE AVENUE SE,400188.04,135548.63,38.88777892,-76.99783261,WASHINGTON,DC,20003,4032,6
-77.005773476795468,38.916446423820979,432,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T14:52:45.000Z,2018-07-18T15:35:26.000Z,2018-07-17T14:52:00.000Z,2018-06-26T14:52:45.000Z,Y,2018-07-18T15:35:00.000Z,,CLOSED,CLOSED,18-00336004,STANDARD,122 TODD PLACE NE,399499.5,138730.14,38.91643897,-77.00577119,WASHINGTON,DC,20002,71082,5
-76.940972583462596,38.870782813638712,433,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T13:10:22.000Z,2018-07-18T15:55:36.000Z,2018-08-06T13:10:00.000Z,2018-07-17T13:10:22.000Z,Y,2018-07-18T15:55:00.000Z,,CLOSED,CLOSED,18-00381509,STANDARD,4212 BARKER LANE SE,405122.56,133662.76,38.87077536,-76.94097032,WASHINGTON,DC,20019,25409,7
-76.922059202425586,38.883665354301378,434,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T15:17:55.000Z,,2018-08-03T15:17:00.000Z,2018-07-16T15:17:55.000Z,Y,,,OPEN,OPEN,18-00379150,STANDARD,5516 CALL PLACE SE,406762.63,135094.05,38.8836579,-76.92205694,WASHINGTON,DC,20019,8138,7
-77.003571193123804,38.902522673586638,435,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T10:27:29.000Z,,2018-07-27T10:27:00.000Z,2018-07-09T10:27:29.000Z,Y,,,OPEN,OPEN,18-00361697,STANDARD,K STREET NE AND 2ND STREET NE,399690.43001367,137184.47999674,38.9025152183804,-77.0035689083378,WASHINGTON,DC,20002,902166,6
-76.981994436331192,38.885836939397855,436,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-04T10:47:47.000Z,2018-07-13T14:16:19.000Z,2018-07-24T17:00:00.000Z,2018-07-04T10:47:47.000Z,Y,2018-07-13T14:16:00.000Z,,CLOSED,CLOSED,18-00352849,STANDARD,244 16TH STREET SE,401562.38,135332.38,38.88582949,-76.98199216,WASHINGTON,DC,20003,47028,6
-77.023077423531674,38.918399996205672,437,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T14:41:07.000Z,2018-07-20T07:32:01.000Z,2018-08-06T14:41:00.000Z,2018-07-17T14:41:07.000Z,Y,2018-07-20T07:32:00.000Z,,CLOSED,CLOSED,18-00381907,STANDARD,2112 8TH STREET NW,397998.89,138947.24,38.91839221,-77.02307513,WASHINGTON,DC,20001,284190,1
-77.068430261440241,38.906074679328817,438,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-15T11:56:54.000Z,2018-07-20T11:07:51.000Z,2018-08-02T17:00:00.000Z,2018-07-15T11:56:54.000Z,Y,2018-07-20T11:07:00.000Z,,CLOSED,CLOSED,18-00376474,STANDARD,3415 PROSPECT STREET NW,394064.8,137581,38.90606723,-77.06842796,WASHINGTON,DC,20007,272206,2
-76.943262113591729,38.88449535989453,439,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T15:52:00.000Z,2018-07-18T15:50:36.000Z,2018-08-06T15:52:00.000Z,2018-07-17T15:52:00.000Z,Y,2018-07-18T15:50:00.000Z,,CLOSED,CLOSED,18-00382206,STANDARD,412 BURBANK STREET SE,404922.93,135184.83,38.88448791,-76.94325985,WASHINGTON,DC,20019,26581,7
-77.02468009728652,38.905946538409822,440,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T15:50:42.000Z,2018-07-16T13:36:17.000Z,2018-07-27T15:50:00.000Z,2018-07-09T15:50:42.000Z,Y,2018-07-16T13:36:00.000Z,,CLOSED,CLOSED,18-00363105,STANDARD,915 M STREET NW,397859.53,137564.84,38.90593908,-77.02467781,WASHINGTON,DC,20001,239776,2
-77.033279969529261,38.914687993961095,441,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-17T10:13:15.000Z,,2018-08-06T10:13:00.000Z,2018-07-17T10:13:15.000Z,Y,,,OPEN,OPEN,18-00380710,STANDARD,1422 SWANN STREET NW,397113.96,138535.45,38.91468054,-77.03327767,WASHINGTON,DC,20009,240069,2
-77.010405810005508,38.91279286226937,442,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T17:03:16.000Z,2018-07-18T15:27:54.000Z,2018-07-17T17:00:00.000Z,2018-06-26T17:03:16.000Z,Y,2018-07-18T15:27:00.000Z,,CLOSED,CLOSED,18-00336538,STANDARD,37 R STREET NW,399097.72,138324.6,38.91278541,-77.01040352,WASHINGTON,DC,20001,226866,5
-76.99640432144102,38.904822595942385,443,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-29T11:39:54.000Z,,2018-07-20T11:39:00.000Z,2018-06-29T11:39:54.000Z,Y,,,OPEN,OPEN,18-00343904,STANDARD,1134 7TH STREET NE,400312.08,137439.79,38.90481514,-76.99640204,WASHINGTON,DC,20002,73235,6
